accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
10.438 10.429 0.20950317 4.862137 7.1221466
10.460 10.449 0.18347168 4.911484 8.337997
10.476 10.469 0.50608826 4.995453 8.218872
10.496 10.490 1.2922974 5.3971863 8.494019
10.515 10.510 1.4859161 5.7837524 10.07164
10.536 10.530 1.4488373 6.0608826 10.995117
10.556 10.550 1.3668518 6.6498566 9.798462
10.576 10.570 1.997055 7.4192505 8.240036
10.599 10.590 1.802124 7.364151 9.441727
10.620 10.610 0.5514679 5.6026 12.345367
10.639 10.631 -0.92648315 4.3023224 12.297943
10.656 10.651 -1.535675 3.6842499 10.481598
10.697 10.671 -0.83999634 3.9748993 7.857437
10.716 10.691 0.5509949 4.483536 6.518326
10.736 10.711 1.4289856 4.709503 6.474716
10.755 10.731 1.4064789 4.6062775 6.754135
10.775 10.751 0.769577 4.0811615 6.7285156
10.795 10.772 0.11091614 3.747406 6.4492493
10.814 10.792 0.11795044 3.9027405 5.656082
10.835 10.812 0.013458252 4.1782227 5.3704376
10.860 10.832 -0.5177002 4.225235 5.311447
10.875 10.852 -0.8327484 4.794983 5.2562714
10.895 10.872 -0.8947296 5.2203064 6.2141266
10.920 10.892 -0.83566284 5.5464478 7.1772614
10.949 10.913 -0.6911011 6.2542725 7.6285553
10.955 10.933 -0.8031311 6.8013306 6.832062
10.981 10.953 -1.1961975 7.0540466 7.2864532
10.996 10.973 -1.7560425 6.7079773 9.607162
11.015 10.993 -2.2505188 6.6484375 11.734619
11.039 11.013 -2.3125916 6.860092 12.87291
11.053 11.033 -2.2016602 7.5946198 9.868851
11.073 11.054 -1.5499268 8.024765 8.386993
11.093 11.074 -0.548645 8.130829 11.564331
11.113 11.094 -0.80851746 6.5687256 15.338058
11.133 11.114 -1.5226135 5.575348 13.292847
11.154 11.134 -1.2642822 5.4607544 8.952423
